_id,augment_ids,champion_id,win_rate,sample_size,tier,patch_version,updated_at
"1030_1133_1390_143_26.12",1030,1133,1390,143,"0","254","S",26.12,2026-06-27T10:59:02.815Z
"1030_1045_2132_143_26.12",1030,1045,2132,143,"0","217","S",26.12,2026-06-27T10:59:02.815Z
"1030_1390_2132_143_26.12",1030,1390,2132,143,"0","186","S",26.12,2026-06-27T10:59:02.815Z
"1030_1045_1390_143_26.12",1030,1045,1390,143,"0","184","S",26.12,2026-06-27T10:59:02.815Z
"1030_1097_1390_143_26.12",1030,1097,1390,143,"0","182","S",26.12,2026-06-27T10:59:02.815Z
"1030_1097_2132_143_26.12",1030,1097,2132,143,"0","176","S",26.12,2026-06-27T10:59:02.815Z
"1044_1133_1388_143_26.12",1044,1133,1388,143,"0","174","S",26.12,2026-06-27T10:59:02.815Z
"1030_1133_1136_143_26.12",1030,1133,1136,143,"0","153","S",26.12,2026-06-27T10:59:02.815Z
"1225_1356_2010_145_26.12",1225,1356,2010,145,"0","332","S",26.12,2026-06-27T10:59:03.533Z
"1048_1356_2010_145_26.12",1048,1356,2010,145,"0","264","S",26.12,2026-06-27T10:59:03.533Z
"1029_1129_2009_145_26.12",1029,1129,2009,145,"0","254","S",26.12,2026-06-27T10:59:03.533Z
"1225_2009_2010_145_26.12",1225,2009,2010,145,"0","242","S",26.12,2026-06-27T10:59:03.533Z
"1328_1356_2010_145_26.12",1328,1356,2010,145,"0","228","S",26.12,2026-06-27T10:59:03.533Z
"1225_1328_2010_145_26.12",1225,1328,2010,145,"0","209","S",26.12,2026-06-27T10:59:03.533Z
"1129_2009_2010_145_26.12",1129,2009,2010,145,"0","205","S",26.12,2026-06-27T10:59:03.533Z
"1225_1415_2010_145_26.12",1225,1415,2010,145,"0","200","S",26.12,2026-06-27T10:59:03.533Z
"1029_1225_2010_145_26.12",1029,1225,2010,145,"0","187","S",26.12,2026-06-27T10:59:03.533Z
"1071_1225_2010_145_26.12",1071,1225,2010,145,"0","184","S",26.12,2026-06-27T10:59:03.533Z
"1030_1097_1390_147_26.12",1030,1097,1390,147,"0","431","S",26.12,2026-06-27T10:59:03.533Z
"1030_1133_1390_147_26.12",1030,1133,1390,147,"0","376","S",26.12,2026-06-27T10:59:03.533Z
"1030_1097_2077_147_26.12",1030,1097,2077,147,"0","286","S",26.12,2026-06-27T10:59:03.533Z
"1097_1133_2077_147_26.12",1097,1133,2077,147,"0","237","S",26.12,2026-06-27T10:59:03.533Z
"1097_1133_1388_147_26.12",1097,1133,1388,147,"0","230","S",26.12,2026-06-27T10:59:03.533Z
"1030_1098_1390_147_26.12",1030,1098,1390,147,"0","200","S",26.12,2026-06-27T10:59:03.533Z
"1030_1097_1136_147_26.12",1030,1097,1136,147,"0","198","S",26.12,2026-06-27T10:59:03.533Z
"1030_1390_1420_147_26.12",1030,1390,1420,147,"0","187","S",26.12,2026-06-27T10:59:03.533Z
"1030_1097_2087_147_26.12",1030,1097,2087,147,"0","184","S",26.12,2026-06-27T10:59:03.533Z
"1030_1133_1136_147_26.12",1030,1133,1136,147,"0","179","S",26.12,2026-06-27T10:59:03.533Z
"1152_1181_1353_150_26.12",1152,1181,1353,150,"0","353","S",26.12,2026-06-27T10:59:03.533Z
"1152_1353_2006_150_26.12",1152,1353,2006,150,"0","339","S",26.12,2026-06-27T10:59:03.533Z
"1041_1181_1353_150_26.12",1041,1181,1353,150,"0","334","S",26.12,2026-06-27T10:59:03.533Z
"1041_1152_1181_150_26.12",1041,1152,1181,150,"0","296","S",26.12,2026-06-27T10:59:03.533Z
"1041_1181_2006_150_26.12",1041,1181,2006,150,"0","212","S",26.12,2026-06-27T10:59:03.533Z
"1181_1353_2102_150_26.12",1181,1353,2102,150,"0","131","S",26.12,2026-06-27T10:59:03.533Z
"1041_1152_2006_150_26.12",1041,1152,2006,150,"0","122","S",26.12,2026-06-27T10:59:03.533Z
"1007_1181_1353_150_26.12",1007,1181,1353,150,"0","109","S",26.12,2026-06-27T10:59:03.533Z
"1152_1181_2006_150_26.12",1152,1181,2006,150,"0","396","A",26.12,2026-06-27T10:59:03.533Z
"1041_1181_2102_150_26.12",1041,1181,2102,150,"0","110","A",26.12,2026-06-27T10:59:03.533Z
"1041_1353_2102_154_26.12",1041,1353,2102,154,"0","217","S",26.12,2026-06-27T10:59:04.256Z
"1181_1353_2102_154_26.12",1181,1353,2102,154,"0","213","S",26.12,2026-06-27T10:59:04.256Z
"1013_1353_2102_154_26.12",1013,1353,2102,154,"0","196","S",26.12,2026-06-27T10:59:04.256Z
"1041_1181_2102_154_26.12",1041,1181,2102,154,"0","188","S",26.12,2026-06-27T10:59:04.256Z
"1353_1361_1375_154_26.12",1353,1361,1375,154,"0","177","S",26.12,2026-06-27T10:59:04.256Z
"1041_1152_2006_154_26.12",1041,1152,2006,154,"0","148","S",26.12,2026-06-27T10:59:04.256Z
"1353_1375_2076_154_26.12",1353,1375,2076,154,"0","147","S",26.12,2026-06-27T10:59:04.256Z
"1353_1375_2102_154_26.12",1353,1375,2102,154,"0","135","S",26.12,2026-06-27T10:59:04.256Z
"1041_1152_1319_154_26.12",1041,1152,1319,154,"0","135","S",26.12,2026-06-27T10:59:04.256Z
"1319_1353_2102_154_26.12",1319,1353,2102,154,"0","133","S",26.12,2026-06-27T10:59:04.256Z
"1058_1138_1322_157_26.12",1058,1138,1322,157,"0","362","S",26.12,2026-06-27T10:59:04.256Z
"1058_1077_1336_157_26.12",1058,1077,1336,157,"0","241","S",26.12,2026-06-27T10:59:04.256Z
"1058_1063_1206_157_26.12",1058,1063,1206,157,"0","227","S",26.12,2026-06-27T10:59:04.256Z
"1058_1206_1336_157_26.12",1058,1206,1336,157,"0","211","S",26.12,2026-06-27T10:59:04.256Z
"1063_1206_1336_157_26.12",1063,1206,1336,157,"0","204","S",26.12,2026-06-27T10:59:04.256Z
"1138_1238_1336_157_26.12",1138,1238,1336,157,"0","194","S",26.12,2026-06-27T10:59:04.256Z
"1058_1336_2010_157_26.12",1058,1336,2010,157,"0","161","S",26.12,2026-06-27T10:59:04.256Z
"1058_1063_1077_157_26.12",1058,1063,1077,157,"0","141","S",26.12,2026-06-27T10:59:04.256Z
"1058_1077_1138_157_26.12",1058,1077,1138,157,"0","134","S",26.12,2026-06-27T10:59:04.256Z
"1058_1138_1238_157_26.12",1058,1138,1238,157,"0","125","S",26.12,2026-06-27T10:59:04.256Z
"1030_1097_1390_161_26.12",1030,1097,1390,161,"0","533","S",26.12,2026-06-27T10:59:04.257Z
"1030_1133_1390_161_26.12",1030,1133,1390,161,"0","487","S",26.12,2026-06-27T10:59:04.257Z
"1097_1133_2055_161_26.12",1097,1133,2055,161,"0","346","S",26.12,2026-06-27T10:59:04.257Z
"1030_1133_2103_161_26.12",1030,1133,2103,161,"0","315","S",26.12,2026-06-27T10:59:04.257Z
"1030_1390_2132_161_26.12",1030,1390,2132,161,"0","293","S",26.12,2026-06-27T10:59:04.257Z
"1097_1113_2103_161_26.12",1097,1113,2103,161,"0","254","S",26.12,2026-06-27T10:59:04.257Z
"1030_1113_2103_161_26.12",1030,1113,2103,161,"0","242","S",26.12,2026-06-27T10:59:04.257Z
"1045_1390_2132_161_26.12",1045,1390,2132,161,"0","227","S",26.12,2026-06-27T10:59:04.257Z
"1030_1098_1133_161_26.12",1030,1098,1133,161,"0","219","S",26.12,2026-06-27T10:59:04.257Z
"1030_1180_1390_161_26.12",1030,1180,1390,161,"0","202","S",26.12,2026-06-27T10:59:04.257Z
"1133_1390_2132_163_26.12",1133,1390,2132,163,"0","152","S",26.12,2026-06-27T10:59:04.937Z
"1030_1390_2132_163_26.12",1030,1390,2132,163,"0","133","S",26.12,2026-06-27T10:59:04.937Z
"1004_1133_1390_163_26.12",1004,1133,1390,163,"0","107","S",26.12,2026-06-27T10:59:04.937Z
"1030_1098_1390_163_26.12",1030,1098,1390,163,"0","102","S",26.12,2026-06-27T10:59:04.937Z
"1004_1097_1390_163_26.12",1004,1097,1390,163,"0","101","S",26.12,2026-06-27T10:59:04.937Z
"1045_1133_2077_163_26.12",1045,1133,2077,163,"0","106","A",26.12,2026-06-27T10:59:04.937Z
"1030_1097_1133_163_26.12",1030,1097,1133,163,"0","218","B",26.12,2026-06-27T10:59:04.937Z
"1030_1133_1390_163_26.12",1030,1133,1390,163,"0","192","B",26.12,2026-06-27T10:59:04.937Z
"1097_1133_2132_163_26.12",1097,1133,2132,163,"0","192","B",26.12,2026-06-27T10:59:04.937Z
"1097_1390_2132_163_26.12",1097,1390,2132,163,"0","109","B",26.12,2026-06-27T10:59:04.937Z
"1225_1356_2010_166_26.12",1225,1356,2010,166,"0","1045","S",26.12,2026-06-27T10:59:04.940Z
"1225_1336_1356_166_26.12",1225,1336,1356,166,"0","788","S",26.12,2026-06-27T10:59:04.940Z
"1336_1356_2010_166_26.12",1336,1356,2010,166,"0","774","S",26.12,2026-06-27T10:59:04.940Z
"1220_1356_2010_166_26.12",1220,1356,2010,166,"0","746","S",26.12,2026-06-27T10:59:04.940Z
"1220_1336_1356_166_26.12",1220,1336,1356,166,"0","688","S",26.12,2026-06-27T10:59:04.941Z
"1220_1336_2010_166_26.12",1220,1336,2010,166,"0","502","S",26.12,2026-06-27T10:59:04.941Z
"1071_1225_2010_166_26.12",1071,1225,2010,166,"0","458","S",26.12,2026-06-27T10:59:04.941Z
"1220_1225_1356_166_26.12",1220,1225,1356,166,"0","399","S",26.12,2026-06-27T10:59:04.941Z
"1225_1328_2010_166_26.12",1225,1328,2010,166,"0","385","S",26.12,2026-06-27T10:59:04.941Z
"1320_1356_2010_166_26.12",1320,1356,2010,166,"0","382","S",26.12,2026-06-27T10:59:04.941Z
"1063_1081_1138_200_26.12",1063,1081,1138,200,"0","158","S",26.12,2026-06-27T10:59:05.602Z
"1063_1087_1138_200_26.12",1063,1087,1138,200,"0","121","S",26.12,2026-06-27T10:59:05.602Z
"1063_1138_1322_200_26.12",1063,1138,1322,200,"0","151","C",26.12,2026-06-27T10:59:05.602Z
"1063_1138_1225_200_26.12",1063,1138,1225,200,"0","102","D",26.12,2026-06-27T10:59:05.602Z
"1041_1353_2102_201_26.12",1041,1353,2102,201,"0","422","S",26.12,2026-06-27T10:59:05.602Z
"1181_1353_2102_201_26.12",1181,1353,2102,201,"0","353","S",26.12,2026-06-27T10:59:05.602Z
"1013_1041_2102_201_26.12",1013,1041,2102,201,"0","290","S",26.12,2026-06-27T10:59:05.602Z
"1013_1181_2102_201_26.12",1013,1181,2102,201,"0","219","S",26.12,2026-06-27T10:59:05.602Z
"1041_1152_2102_201_26.12",1041,1152,2102,201,"0","218","S",26.12,2026-06-27T10:59:05.602Z
"1013_1353_2102_201_26.12",1013,1353,2102,201,"0","175","S",26.12,2026-06-27T10:59:05.602Z
"1152_1181_2102_201_26.12",1152,1181,2102,201,"0","168","S",26.12,2026-06-27T10:59:05.602Z
"1041_1152_1301_201_26.12",1041,1152,1301,201,"0","153","S",26.12,2026-06-27T10:59:05.602Z
"1152_1353_2102_201_26.12",1152,1353,2102,201,"0","143","S",26.12,2026-06-27T10:59:05.602Z
"1018_1181_2102_201_26.12",1018,1181,2102,201,"0","126","S",26.12,2026-06-27T10:59:05.602Z
"1071_1336_1356_202_26.12",1071,1336,1356,202,"0","1242","S",26.12,2026-06-27T10:59:05.602Z
"1195_1336_1356_202_26.12",1195,1336,1356,202,"0","1238","S",26.12,2026-06-27T10:59:05.602Z
"1071_1195_1356_202_26.12",1071,1195,1356,202,"0","1061","S",26.12,2026-06-27T10:59:05.602Z
"1195_1320_1336_202_26.12",1195,1320,1336,202,"0","1004","S",26.12,2026-06-27T10:59:05.602Z
"1007_1115_1336_202_26.12",1007,1115,1336,202,"0","711","S",26.12,2026-06-27T10:59:05.602Z
"1077_1320_1336_202_26.12",1077,1320,1336,202,"0","684","S",26.12,2026-06-27T10:59:05.602Z
"1220_1336_1356_202_26.12",1220,1336,1356,202,"0","605","S",26.12,2026-06-27T10:59:05.602Z
"1195_1320_1356_202_26.12",1195,1320,1356,202,"0","589","S",26.12,2026-06-27T10:59:05.602Z
"1022_1195_1336_202_26.12",1022,1195,1336,202,"0","555","S",26.12,2026-06-27T10:59:05.602Z
"1071_1220_1356_202_26.12",1071,1220,1356,202,"0","443","S",26.12,2026-06-27T10:59:05.602Z
"1071_1225_1336_203_26.12",1071,1225,1336,203,"0","651","S",26.12,2026-06-27T10:59:06.313Z
"1022_1225_1336_203_26.12",1022,1225,1336,203,"0","406","S",26.12,2026-06-27T10:59:06.313Z
"1022_1071_1225_203_26.12",1022,1071,1225,203,"0","399","S",26.12,2026-06-27T10:59:06.313Z
"1115_1225_1336_203_26.12",1115,1225,1336,203,"0","242","S",26.12,2026-06-27T10:59:06.313Z
"1007_1071_1336_203_26.12",1007,1071,1336,203,"0","229","S",26.12,2026-06-27T10:59:06.313Z
"1138_1328_1336_203_26.12",1138,1328,1336,203,"0","226","S",26.12,2026-06-27T10:59:06.313Z
"1007_1328_1336_203_26.12",1007,1328,1336,203,"0","190","S",26.12,2026-06-27T10:59:06.313Z
"1138_1225_1336_203_26.12",1138,1225,1336,203,"0","179","S",26.12,2026-06-27T10:59:06.313Z
"1007_1225_1336_203_26.12",1007,1225,1336,203,"0","177","S",26.12,2026-06-27T10:59:06.313Z
"1071_1081_1225_203_26.12",1071,1081,1225,203,"0","154","S",26.12,2026-06-27T10:59:06.313Z
"1022_1081_1336_221_26.12",1022,1081,1336,221,"0","527","S",26.12,2026-06-27T10:59:06.314Z
"1022_1195_1336_221_26.12",1022,1195,1336,221,"0","326","S",26.12,2026-06-27T10:59:06.314Z
"1081_1195_1336_221_26.12",1081,1195,1336,221,"0","281","S",26.12,2026-06-27T10:59:06.314Z
"1081_1115_1336_221_26.12",1081,1115,1336,221,"0","212","S",26.12,2026-06-27T10:59:06.314Z
"1081_1170_1336_221_26.12",1081,1170,1336,221,"0","203","S",26.12,2026-06-27T10:59:06.314Z
"1081_1087_1328_221_26.12",1081,1087,1328,221,"0","195","S",26.12,2026-06-27T10:59:06.314Z
"1115_1336_2096_221_26.12",1115,1336,2096,221,"0","190","S",26.12,2026-06-27T10:59:06.314Z
"1077_1081_1336_221_26.12",1077,1081,1336,221,"0","146","S",26.12,2026-06-27T10:59:06.314Z
"1115_1195_1336_221_26.12",1115,1195,1336,221,"0","142","S",26.12,2026-06-27T10:59:06.314Z
"1071_1115_1195_221_26.12",1071,1115,1195,221,"0","137","S",26.12,2026-06-27T10:59:06.314Z
"1071_1115_1356_222_26.12",1071,1115,1356,222,"0","1195","S",26.12,2026-06-27T10:59:06.314Z
"1225_1336_1356_222_26.12",1225,1336,1356,222,"0","1141","S",26.12,2026-06-27T10:59:06.314Z
"1071_1225_1356_222_26.12",1071,1225,1356,222,"0","1029","S",26.12,2026-06-27T10:59:06.314Z
"1071_1336_1356_222_26.12",1071,1336,1356,222,"0","977","S",26.12,2026-06-27T10:59:06.314Z
"1225_1356_2010_222_26.12",1225,1356,2010,222,"0","904","S",26.12,2026-06-27T10:59:06.314Z
"1071_1225_1336_222_26.12",1071,1225,1336,222,"0","884","S",26.12,2026-06-27T10:59:06.314Z
"1071_1081_1356_222_26.12",1071,1081,1356,222,"0","881","S",26.12,2026-06-27T10:59:06.314Z
"1022_1225_1356_222_26.12",1022,1225,1356,222,"0","877","S",26.12,2026-06-27T10:59:06.314Z
"1087_1225_1356_222_26.12",1087,1225,1356,222,"0","863","S",26.12,2026-06-27T10:59:06.314Z
"1022_1071_1356_222_26.12",1022,1071,1356,222,"0","848","S",26.12,2026-06-27T10:59:06.314Z
"1041_1152_1181_223_26.12",1041,1152,1181,223,"0","1572","S",26.12,2026-06-27T10:59:07.017Z
"1041_1152_1353_223_26.12",1041,1152,1353,223,"0","1452","S",26.12,2026-06-27T10:59:07.017Z
"1152_1181_1353_223_26.12",1152,1181,1353,223,"0","1285","S",26.12,2026-06-27T10:59:07.017Z
"1041_1181_2102_223_26.12",1041,1181,2102,223,"0","883","S",26.12,2026-06-27T10:59:07.017Z
"1029_1181_1353_223_26.12",1029,1181,1353,223,"0","824","S",26.12,2026-06-27T10:59:07.017Z
"1041_1353_2102_223_26.12",1041,1353,2102,223,"0","775","S",26.12,2026-06-27T10:59:07.017Z
"1013_1041_1152_223_26.12",1013,1041,1152,223,"0","748","S",26.12,2026-06-27T10:59:07.017Z
"1029_1041_1152_223_26.12",1029,1041,1152,223,"0","415","S",26.12,2026-06-27T10:59:07.017Z
"1029_1152_1353_223_26.12",1029,1152,1353,223,"0","392","S",26.12,2026-06-27T10:59:07.017Z
"1013_1029_1041_223_26.12",1013,1029,1041,223,"0","386","S",26.12,2026-06-27T10:59:07.017Z
"1058_1138_2111_233_26.12",1058,1138,2111,233,"0","235","S",26.12,2026-06-27T10:59:07.017Z
"1007_1138_2111_233_26.12",1007,1138,2111,233,"0","147","S",26.12,2026-06-27T10:59:07.017Z
"1020_1058_1138_233_26.12",1020,1058,1138,233,"0","108","S",26.12,2026-06-27T10:59:07.017Z
"1019_1138_2111_233_26.12",1019,1138,2111,233,"0","186","B",26.12,2026-06-27T10:59:07.017Z
"1007_1058_2111_233_26.12",1007,1058,2111,233,"0","104","B",26.12,2026-06-27T10:59:07.017Z
"1138_1322_2111_233_26.12",1138,1322,2111,233,"0","184","C",26.12,2026-06-27T10:59:07.017Z
"1063_1138_2111_233_26.12",1063,1138,2111,233,"0","121","D",26.12,2026-06-27T10:59:07.017Z
"1138_2107_2111_233_26.12",1138,2107,2111,233,"0","116","D",26.12,2026-06-27T10:59:07.017Z
"1320_1336_1344_234_26.12",1320,1336,1344,234,"0","215","S",26.12,2026-06-27T10:59:07.017Z
"1138_1336_1344_234_26.12",1138,1336,1344,234,"0","183","S",26.12,2026-06-27T10:59:07.017Z
"1007_1336_1344_234_26.12",1007,1336,1344,234,"0","167","S",26.12,2026-06-27T10:59:07.017Z
"1007_1344_2116_234_26.12",1007,1344,2116,234,"0","108","A",26.12,2026-06-27T10:59:07.017Z
"1007_1322_1336_234_26.12",1007,1322,1336,234,"0","107","A",26.12,2026-06-27T10:59:07.017Z
"1326_1336_1344_234_26.12",1326,1336,1344,234,"0","275","B",26.12,2026-06-27T10:59:07.017Z
"1138_1326_1344_234_26.12",1138,1326,1344,234,"0","227","B",26.12,2026-06-27T10:59:07.017Z
"1322_1326_1344_234_26.12",1322,1326,1344,234,"0","208","B",26.12,2026-06-27T10:59:07.017Z
"1322_1336_1344_234_26.12",1322,1336,1344,234,"0","193","B",26.12,2026-06-27T10:59:07.018Z
"1336_1344_2116_234_26.12",1336,1344,2116,234,"0","116","B",26.12,2026-06-27T10:59:07.018Z
"1071_1356_2010_235_26.12",1071,1356,2010,235,"0","347","S",26.12,2026-06-27T10:59:07.738Z
"1071_1195_1356_235_26.12",1071,1195,1356,235,"0","289","S",26.12,2026-06-27T10:59:07.738Z
"1071_1336_1356_235_26.12",1071,1336,1356,235,"0","259","S",26.12,2026-06-27T10:59:07.738Z
"1077_2010_2133_235_26.12",1077,2010,2133,235,"0","248","S",26.12,2026-06-27T10:59:07.738Z
"1022_1356_2133_235_26.12",1022,1356,2133,235,"0","228","S",26.12,2026-06-27T10:59:07.738Z
"1071_1225_2010_235_26.12",1071,1225,2010,235,"0","205","S",26.12,2026-06-27T10:59:07.738Z
"1225_2010_2133_235_26.12",1225,2010,2133,235,"0","204","S",26.12,2026-06-27T10:59:07.738Z
"1071_1225_1356_235_26.12",1071,1225,1356,235,"0","202","S",26.12,2026-06-27T10:59:07.738Z
"1029_2010_2133_235_26.12",1029,2010,2133,235,"0","198","S",26.12,2026-06-27T10:59:07.738Z
"1170_1195_1336_235_26.12",1170,1195,1336,235,"0","196","S",26.12,2026-06-27T10:59:07.738Z
"1048_1336_1356_236_26.12",1048,1336,1356,236,"0","1032","S",26.12,2026-06-27T10:59:07.738Z
"1048_1356_1415_236_26.12",1048,1356,1415,236,"0","727","S",26.12,2026-06-27T10:59:07.738Z
"1048_1336_2010_236_26.12",1048,1336,2010,236,"0","704","S",26.12,2026-06-27T10:59:07.738Z
"1195_1336_1356_236_26.12",1195,1336,1356,236,"0","625","S",26.12,2026-06-27T10:59:07.738Z
"1048_1336_1415_236_26.12",1048,1336,1415,236,"0","508","S",26.12,2026-06-27T10:59:07.738Z
"1048_1320_1336_236_26.12",1048,1320,1336,236,"0","349","S",26.12,2026-06-27T10:59:07.738Z
"1048_1320_1356_236_26.12",1048,1320,1356,236,"0","321","S",26.12,2026-06-27T10:59:07.738Z
"1048_1195_1336_236_26.12",1048,1195,1336,236,"0","277","S",26.12,2026-06-27T10:59:07.738Z
"1048_1195_1356_236_26.12",1048,1195,1356,236,"0","266","S",26.12,2026-06-27T10:59:07.738Z
"1048_1336_1996_236_26.12",1048,1336,1996,236,"0","257","S",26.12,2026-06-27T10:59:07.738Z
"1007_1084_1344_238_26.12",1007,1084,1344,238,"0","219","S",26.12,2026-06-27T10:59:07.739Z
"1084_1138_1344_238_26.12",1084,1138,1344,238,"0","219","S",26.12,2026-06-27T10:59:07.739Z
"1138_1211_1326_238_26.12",1138,1211,1326,238,"0","184","S",26.12,2026-06-27T10:59:07.739Z
"1138_1211_1344_238_26.12",1138,1211,1344,238,"0","184","S",26.12,2026-06-27T10:59:07.739Z
"1007_1084_1138_238_26.12",1007,1084,1138,238,"0","153","S",26.12,2026-06-27T10:59:07.739Z
"1211_1326_2099_238_26.12",1211,1326,2099,238,"0","136","S",26.12,2026-06-27T10:59:07.739Z
"1007_1326_1344_238_26.12",1007,1326,1344,238,"0","135","S",26.12,2026-06-27T10:59:07.739Z
"1019_1138_1211_238_26.12",1019,1138,1211,238,"0","135","S",26.12,2026-06-27T10:59:07.739Z
"1007_1320_1344_238_26.12",1007,1320,1344,238,"0","132","S",26.12,2026-06-27T10:59:07.739Z
"1084_1326_2099_238_26.12",1084,1326,2099,238,"0","132","S",26.12,2026-06-27T10:59:07.739Z
"1029_1030_2132_245_26.12",1029,1030,2132,245,"0","257","S",26.12,2026-06-27T10:59:08.331Z
"1029_1030_1073_245_26.12",1029,1030,1073,245,"0","243","S",26.12,2026-06-27T10:59:08.331Z
"1030_1073_2132_245_26.12",1030,1073,2132,245,"0","224","S",26.12,2026-06-27T10:59:08.331Z
"1029_1390_2132_245_26.12",1029,1390,2132,245,"0","190","S",26.12,2026-06-27T10:59:08.331Z
"1029_1030_1390_245_26.12",1029,1030,1390,245,"0","159","S",26.12,2026-06-27T10:59:08.331Z
"1029_1156_2132_245_26.12",1029,1156,2132,245,"0","130","S",26.12,2026-06-27T10:59:08.331Z
"1030_1097_1390_245_26.12",1030,1097,1390,245,"0","130","S",26.12,2026-06-27T10:59:08.331Z
"1073_1156_2132_245_26.12",1073,1156,2132,245,"0","104","S",26.12,2026-06-27T10:59:08.331Z
"1019_1029_1073_245_26.12",1019,1029,1073,245,"0","214","A",26.12,2026-06-27T10:59:08.331Z
"1029_1097_1390_245_26.12",1029,1097,1390,245,"0","110","A",26.12,2026-06-27T10:59:08.331Z
"1019_1073_2083_246_26.12",1019,1073,2083,246,"0","141","S",26.12,2026-06-27T10:59:08.331Z
"1019_1326_2116_246_26.12",1019,1326,2116,246,"0","103","S",26.12,2026-06-27T10:59:08.331Z
"1073_1326_2123_246_26.12",1073,1326,2123,246,"0","101","S",26.12,2026-06-27T10:59:08.331Z
"1019_1073_1326_246_26.12",1019,1073,1326,246,"0","277","B",26.12,2026-06-27T10:59:08.331Z
"1019_1073_2042_246_26.12",1019,1073,2042,246,"0","190","B",26.12,2026-06-27T10:59:08.331Z
"1019_1320_2042_246_26.12",1019,1320,2042,246,"0","107","B",26.12,2026-06-27T10:59:08.331Z
"1019_1073_1320_246_26.12",1019,1073,1320,246,"0","101","B",26.12,2026-06-27T10:59:08.331Z
"1019_1320_2116_246_26.12",1019,1320,2116,246,"0","123","D",26.12,2026-06-27T10:59:08.331Z
"1041_1152_1181_254_26.12",1041,1152,1181,254,"0","154","S",26.12,2026-06-27T10:59:09.035Z
"1152_1181_1353_254_26.12",1152,1181,1353,254,"0","148","S",26.12,2026-06-27T10:59:09.035Z
"1152_1181_2006_254_26.12",1152,1181,2006,254,"0","176","A",26.12,2026-06-27T10:59:09.035Z
"1181_1353_2006_254_26.12",1181,1353,2006,254,"0","198","B",26.12,2026-06-27T10:59:09.035Z
"1181_1353_2077_254_26.12",1181,1353,2077,254,"0","101","B",26.12,2026-06-27T10:59:09.035Z
"1181_1375_2006_254_26.12",1181,1375,2006,254,"0","119","D",26.12,2026-06-27T10:59:09.035Z
"1181_1353_1375_254_26.12",1181,1353,1375,254,"0","111","D",26.12,2026-06-27T10:59:09.035Z
"1138_2006_2077_254_26.12",1138,2006,2077,254,"0","104","D",26.12,2026-06-27T10:59:09.035Z
"1020_1138_1344_266_26.12",1020,1138,1344,266,"0","272","S",26.12,2026-06-27T10:59:09.036Z
"1007_1020_2077_266_26.12",1007,1020,2077,266,"0","164","S",26.12,2026-06-27T10:59:09.036Z
"1063_1138_2077_266_26.12",1063,1138,2077,266,"0","136","S",26.12,2026-06-27T10:59:09.036Z
"1344_1375_2077_266_26.12",1344,1375,2077,266,"0","131","S",26.12,2026-06-27T10:59:09.036Z
"1063_1344_2077_266_26.12",1063,1344,2077,266,"0","131","S",26.12,2026-06-27T10:59:09.036Z
"1007_1063_2077_266_26.12",1007,1063,2077,266,"0","101","S",26.12,2026-06-27T10:59:09.036Z
"1020_1344_2077_266_26.12",1020,1344,2077,266,"0","225","A",26.12,2026-06-27T10:59:09.036Z
"1020_1138_2077_266_26.12",1020,1138,2077,266,"0","271","B",26.12,2026-06-27T10:59:09.036Z
"1007_1344_2077_266_26.12",1007,1344,2077,266,"0","240","B",26.12,2026-06-27T10:59:09.036Z
"1138_1344_1375_266_26.12",1138,1344,1375,266,"0","121","B",26.12,2026-06-27T10:59:09.036Z
"1037_1076_1420_267_26.12",1037,1076,1420,267,"0","299","S",26.12,2026-06-27T10:59:09.037Z
"1005_1037_1076_267_26.12",1005,1037,1076,267,"0","297","S",26.12,2026-06-27T10:59:09.037Z
"1076_1095_1141_267_26.12",1076,1095,1141,267,"0","233","S",26.12,2026-06-27T10:59:09.037Z
"1037_1076_1095_267_26.12",1037,1076,1095,267,"0","233","S",26.12,2026-06-27T10:59:09.037Z
"1095_1141_1420_267_26.12",1095,1141,1420,267,"0","228","S",26.12,2026-06-27T10:59:09.037Z
"1005_1076_1095_267_26.12",1005,1076,1095,267,"0","181","S",26.12,2026-06-27T10:59:09.037Z
"1037_1076_2133_267_26.12",1037,1076,2133,267,"0","145","S",26.12,2026-06-27T10:59:09.037Z
"1037_1420_2100_267_26.12",1037,1420,2100,267,"0","143","S",26.12,2026-06-27T10:59:09.037Z
"1037_1141_2123_267_26.12",1037,1141,2123,267,"0","141","S",26.12,2026-06-27T10:59:09.037Z
"1037_1095_2004_267_26.12",1037,1095,2004,267,"0","136","S",26.12,2026-06-27T10:59:09.037Z
"1022_1129_2132_268_26.12",1022,1129,2132,268,"0","356","S",26.12,2026-06-27T10:59:09.671Z
"1129_1390_2132_268_26.12",1129,1390,2132,268,"0","211","S",26.12,2026-06-27T10:59:09.671Z
"1129_1195_1390_268_26.12",1129,1195,1390,268,"0","200","S",26.12,2026-06-27T10:59:09.671Z
"1129_1156_2132_268_26.12",1129,1156,2132,268,"0","189","S",26.12,2026-06-27T10:59:09.671Z
"1129_1415_2132_268_26.12",1129,1415,2132,268,"0","175","S",26.12,2026-06-27T10:59:09.671Z
"1022_1129_1156_268_26.12",1022,1129,1156,268,"0","172","S",26.12,2026-06-27T10:59:09.671Z
"1133_1195_2132_268_26.12",1133,1195,2132,268,"0","134","S",26.12,2026-06-27T10:59:09.671Z
